Fecha;Provincia;Festividad
15/08/2015;HUELVA;Asunción de la Virgen
15/08/2015;HUESCA;Asunción de la Virgen
15/08/2015;ILLES BALEARS;Asunción de la Virgen
15/08/2015;JAEN;Asunción de la Virgen
15/08/2015;LA RIOJA;Asunción de la Virgen
15/08/2015;LAS PALMAS;Asunción de la Virgen
15/08/2015;LEON;Asunción de la Virgen
15/08/2015;LLEIDA;Asunción de la Virgen
15/08/2015;LUGO;Asunción de la Virgen
15/08/2015;MADRID;Asunción de la Virgen
15/08/2015;MALAGA;Asunción de la Virgen
15/08/2015;MELILLA;Asunción de la Virgen
15/08/2015;MURCIA;Asunción de la Virgen
15/08/2015;NAVARRA;Asunción de la Virgen
15/08/2015;OURENSE;Asunción de la Virgen
15/08/2015;PALENCIA;Asunción de la Virgen
15/08/2015;PONTEVEDRA;Asunción de la Virgen
15/08/2015;SALAMANCA;Asunción de la Virgen
15/08/2015;SANTA CRUZ DE TENERIFE;Asunción de la Virgen
15/08/2015;SEGOVIA;Asunción de la Virgen
15/08/2015;SEVILLA;Asunción de la Virgen
15/08/2015;SORIA;Asunción de la Virgen
15/08/2015;SANTA CRUZ DE TENERIFE;Asunción de la Virgen
15/08/2015;TARRAGONA;Asunción de la Virgen
15/08/2015;TERUEL;Asunción de la Virgen
15/08/2015;TOLEDO;Asunción de la Virgen
15/08/2015;VALENCIA;Asunción de la Virgen
15/08/2015;VALLADOLID;Asunción de la Virgen
15/08/2015;ZAMORA;Asunción de la Virgen
15/08/2015;ZARAGOZA;Asunción de la Virgen
12/10/2015;A CORUÑA;Fiesta Nacional de España
12/10/2015;ALBACETE;Fiesta Nacional de España
12/10/2015;ALICANTE;Fiesta Nacional de España
12/10/2015;ALMERIA;Fiesta Nacional de España
12/10/2015;ALAVA;Fiesta Nacional de España
12/10/2015;ASTURIAS;Fiesta Nacional de España
12/10/2015;AVILA;Fiesta Nacional de España
12/10/2015;BADAJOZ;Fiesta Nacional de España
12/10/2015;ILLES BALEARS;Fiesta Nacional de España
12/10/2015;BARCELONA;Fiesta Nacional de España
12/10/2015;BIZKAIA;Fiesta Nacional de España
12/10/2015;BURGOS;Fiesta Nacional de España
12/10/2015;CACERES;Fiesta Nacional de España
12/10/2015;CADIZ;Fiesta Nacional de España
12/10/2015;CANTABRIA;Fiesta Nacional de España
12/10/2015;CASTELLON;Fiesta Nacional de España
12/10/2015;CEUTA;Fiesta Nacional de España
12/10/2015;CIUDAD REAL;Fiesta Nacional de España
12/10/2015;CORDOBA;Fiesta Nacional de España
12/10/2015;CUENCA;Fiesta Nacional de España
12/10/2015;GIPUZKOA;Fiesta Nacional de España
12/10/2015;GIRONA;Fiesta Nacional de España
12/10/2015;GRANADA;Fiesta Nacional de España
12/10/2015;GUADALAJARA;Fiesta Nacional de España
12/10/2015;HUELVA;Fiesta Nacional de España
12/10/2015;HUESCA;Fiesta Nacional de España
12/10/2015;ILLES BALEARS;Fiesta Nacional de España
12/10/2015;JAEN;Fiesta Nacional de España
12/10/2015;LA RIOJA;Fiesta Nacional de España
12/10/2015;LAS PALMAS;Fiesta Nacional de España
12/10/2015;LEON;Fiesta Nacional de España
12/10/2015;LLEIDA;Fiesta Nacional de España
12/10/2015;LUGO;Fiesta Nacional de España
12/10/2015;MADRID;Fiesta Nacional de España
12/10/2015;MALAGA;Fiesta Nacional de España
12/10/2015;MELILLA;Fiesta Nacional de España
12/10/2015;MURCIA;Fiesta Nacional de España
12/10/2015;NAVARRA;Fiesta Nacional de España
12/10/2015;OURENSE;Fiesta Nacional de España
12/10/2015;PALENCIA;Fiesta Nacional de España
12/10/2015;PONTEVEDRA;Fiesta Nacional de España
12/10/2015;SALAMANCA;Fiesta Nacional de España
12/10/2015;SANTA CRUZ DE TENERIFE;Fiesta Nacional de España
12/10/2015;SEGOVIA;Fiesta Nacional de España
12/10/2015;SEVILLA;Fiesta Nacional de España
12/10/2015;SORIA;Fiesta Nacional de España
12/10/2015;SANTA CRUZ DE TENERIFE;Fiesta Nacional de España
12/10/2015;TARRAGONA;Fiesta Nacional de España
12/10/2015;TERUEL;Fiesta Nacional de España
12/10/2015;TOLEDO;Fiesta Nacional de España
12/10/2015;VALENCIA;Fiesta Nacional de España
12/10/2015;VALLADOLID;Fiesta Nacional de España
12/10/2015;ZAMORA;Fiesta Nacional de España
12/10/2015;ZARAGOZA;Fiesta Nacional de España
01/11/2015;A CORUÑA;Todos los Santos
01/11/2015;ALBACETE;Todos los Santos
01/11/2015;ALICANTE;Todos los Santos
01/11/2015;ALMERIA;Todos los Santos
01/11/2015;ALAVA;Todos los Santos
01/11/2015;ASTURIAS;Todos los Santos
01/11/2015;AVILA;Todos los Santos
01/11/2015;BADAJOZ;Todos los Santos
01/11/2015;ILLES BALEARS;Todos los Santos
01/11/2015;BARCELONA;Todos los Santos
01/11/2015;BIZKAIA;Todos los Santos
01/11/2015;BURGOS;Todos los Santos
01/11/2015;CACERES;Todos los Santos
01/11/2015;CADIZ;Todos los Santos
01/11/2015;CANTABRIA;Todos los Santos
01/11/2015;CASTELLON;Todos los Santos
01/11/2015;CEUTA;Todos los Santos
01/11/2015;CIUDAD REAL;Todos los Santos
01/11/2015;CORDOBA;Todos los Santos
01/11/2015;CUENCA;Todos los Santos
01/11/2015;GIPUZKOA;Todos los Santos
01/11/2015;GIRONA;Todos los Santos
01/11/2015;GRANADA;Todos los Santos
01/11/2015;GUADALAJARA;Todos los Santos
01/11/2015;HUELVA;Todos los Santos
01/11/2015;HUESCA;Todos los Santos
01/11/2015;ILLES BALEARS;Todos los Santos
01/11/2015;JAEN;Todos los Santos
01/11/2015;LA RIOJA;Todos los Santos
01/11/2015;LAS PALMAS;Todos los Santos
01/11/2015;LEON;Todos los Santos
01/11/2015;LLEIDA;Todos los Santos
01/11/2015;LUGO;Todos los Santos
01/11/2015;MADRID;Todos los Santos
01/11/2015;MALAGA;Todos los Santos
01/11/2015;MELILLA;Todos los Santos
01/11/2015;MURCIA;Todos los Santos
01/11/2015;NAVARRA;Todos los Santos
01/11/2015;OURENSE;Todos los Santos
01/11/2015;PALENCIA;Todos los Santos
01/11/2015;PONTEVEDRA;Todos los Santos
01/11/2015;SALAMANCA;Todos los Santos
01/11/2015;SANTA CRUZ DE TENERIFE;Todos los Santos
01/11/2015;SEGOVIA;Todos los Santos
01/11/2015;SEVILLA;Todos los Santos
01/11/2015;SORIA;Todos los Santos
01/11/2015;SANTA CRUZ DE TENERIFE;Todos los Santos
01/11/2015;TARRAGONA;Todos los Santos
01/11/2015;TERUEL;Todos los Santos
01/11/2015;TOLEDO;Todos los Santos
01/11/2015;VALENCIA;Todos los Santos
01/11/2015;VALLADOLID;Todos los Santos
01/11/2015;ZAMORA;Todos los Santos
01/11/2015;ZARAGOZA;Todos los Santos
06/12/2015;A CORUÑA;Día de la Constitución Española
06/12/2015;ALBACETE;Día de la Constitución Española
06/12/2015;ALICANTE;Día de la Constitución Española
06/12/2015;ALMERIA;Día de la Constitución Española
06/12/2015;ALAVA;Día de la Constitución Española
06/12/2015;ASTURIAS;Día de la Constitución Española
06/12/2015;AVILA;Día de la Constitución Española
06/12/2015;BADAJOZ;Día de la Constitución Española
06/12/2015;ILLES BALEARS;Día de la Constitución Española
06/12/2015;BARCELONA;Día de la Constitución Española
06/12/2015;BIZKAIA;Día de la Constitución Española
06/12/2015;BURGOS;Día de la Constitución Española
06/12/2015;CACERES;Día de la Constitución Española
06/12/2015;CADIZ;Día de la Constitución Española
06/12/2015;CANTABRIA;Día de la Constitución Española
06/12/2015;CASTELLON;Día de la Constitución Española
06/12/2015;CEUTA;Día de la Constitución Española
06/12/2015;CIUDAD REAL;Día de la Constitución Española
06/12/2015;CORDOBA;Día de la Constitución Española
06/12/2015;CUENCA;Día de la Constitución Española
06/12/2015;GIPUZKOA;Día de la Constitución Española
06/12/2015;GIRONA;Día de la Constitución Española
06/12/2015;GRANADA;Día de la Constitución Española
06/12/2015;GUADALAJARA;Día de la Constitución Española
06/12/2015;HUELVA;Día de la Constitución Española
06/12/2015;HUESCA;Día de la Constitución Española
06/12/2015;ILLES BALEARS;Día de la Constitución Española
06/12/2015;JAEN;Día de la Constitución Española
06/12/2015;LA RIOJA;Día de la Constitución Española
06/12/2015;LAS PALMAS;Día de la Constitución Española
06/12/2015;LEON;Día de la Constitución Española
06/12/2015;LLEIDA;Día de la Constitución Española
06/12/2015;LUGO;Día de la Constitución Española
06/12/2015;MADRID;Día de la Constitución Española
06/12/2015;MALAGA;Día de la Constitución Española
06/12/2015;MELILLA;Día de la Constitución Española
06/12/2015;MURCIA;Día de la Constitución Española
06/12/2015;NAVARRA;Día de la Constitución Española
06/12/2015;OURENSE;Día de la Constitución Española
06/12/2015;PALENCIA;Día de la Constitución Española
06/12/2015;PONTEVEDRA;Día de la Constitución Española
06/12/2015;SALAMANCA;Día de la Constitución Española
06/12/2015;SANTA CRUZ DE TENERIFE;Día de la Constitución Española
06/12/2015;SEGOVIA;Día de la Constitución Española
06/12/2015;SEVILLA;Día de la Constitución Española
06/12/2015;SORIA;Día de la Constitución Española
06/12/2015;SANTA CRUZ DE TENERIFE;Día de la Constitución Española
06/12/2015;TARRAGONA;Día de la Constitución Española
06/12/2015;TERUEL;Día de la Constitución Española
06/12/2015;TOLEDO;Día de la Constitución Española
06/12/2015;VALENCIA;Día de la Constitución Española
06/12/2015;VALLADOLID;Día de la Constitución Española
06/12/2015;ZAMORA;Día de la Constitución Española
06/12/2015;ZARAGOZA;Día de la Constitución Española
08/12/2015;A CORUÑA;Inmaculada Concepción
08/12/2015;ALBACETE;Inmaculada Concepción
08/12/2015;ALICANTE;Inmaculada Concepción
08/12/2015;ALMERIA;Inmaculada Concepción
08/12/2015;ALAVA;Inmaculada Concepción
08/12/2015;ASTURIAS;Inmaculada Concepción
08/12/2015;AVILA;Inmaculada Concepción
08/12/2015;BADAJOZ;Inmaculada Concepción
08/12/2015;ILLES BALEARS;Inmaculada Concepción
08/12/2015;BARCELONA;Inmaculada Concepción
08/12/2015;BIZKAIA;Inmaculada Concepción
08/12/2015;BURGOS;Inmaculada Concepción
08/12/2015;CACERES;Inmaculada Concepción
08/12/2015;CADIZ;Inmaculada Concepción
08/12/2015;CANTABRIA;Inmaculada Concepción
08/12/2015;CASTELLON;Inmaculada Concepción
08/12/2015;CEUTA;Inmaculada Concepción
08/12/2015;CIUDAD REAL;Inmaculada Concepción
08/12/2015;CORDOBA;Inmaculada Concepción
08/12/2015;CUENCA;Inmaculada Concepción
08/12/2015;GIPUZKOA;Inmaculada Concepción
08/12/2015;GIRONA;Inmaculada Concepción
08/12/2015;GRANADA;Inmaculada Concepción
08/12/2015;GUADALAJARA;Inmaculada Concepción
08/12/2015;HUELVA;Inmaculada Concepción
08/12/2015;HUESCA;Inmaculada Concepción
08/12/2015;ILLES BALEARS;Inmaculada Concepción
08/12/2015;JAEN;Inmaculada Concepción
08/12/2015;LA RIOJA;Inmaculada Concepción
08/12/2015;LAS PALMAS;Inmaculada Concepción
08/12/2015;LEON;Inmaculada Concepción
08/12/2015;LLEIDA;Inmaculada Concepción
08/12/2015;LUGO;Inmaculada Concepción
08/12/2015;MADRID;Inmaculada Concepción
08/12/2015;MALAGA;Inmaculada Concepción
08/12/2015;MELILLA;Inmaculada Concepción
08/12/2015;MURCIA;Inmaculada Concepción
08/12/2015;NAVARRA;Inmaculada Concepción
08/12/2015;OURENSE;Inmaculada Concepción
08/12/2015;PALENCIA;Inmaculada Concepción
08/12/2015;PONTEVEDRA;Inmaculada Concepción
08/12/2015;SALAMANCA;Inmaculada Concepción
08/12/2015;SANTA CRUZ DE TENERIFE;Inmaculada Concepción
08/12/2015;SEGOVIA;Inmaculada Concepción
08/12/2015;SEVILLA;Inmaculada Concepción
08/12/2015;SORIA;Inmaculada Concepción
08/12/2015;SANTA CRUZ DE TENERIFE;Inmaculada Concepción
08/12/2015;TARRAGONA;Inmaculada Concepción
08/12/2015;TERUEL;Inmaculada Concepción
08/12/2015;TOLEDO;Inmaculada Concepción
08/12/2015;VALENCIA;Inmaculada Concepción
08/12/2015;VALLADOLID;Inmaculada Concepción
08/12/2015;ZAMORA;Inmaculada Concepción
08/12/2015;ZARAGOZA;Inmaculada Concepción
25/12/2015;A CORUÑA;Natividad del Señor
25/12/2015;ALBACETE;Natividad del Señor
25/12/2015;ALICANTE;Natividad del Señor
25/12/2015;ALMERIA;Natividad del Señor
25/12/2015;ALAVA;Natividad del Señor
25/12/2015;ASTURIAS;Natividad del Señor
25/12/2015;AVILA;Natividad del Señor
25/12/2015;BADAJOZ;Natividad del Señor
25/12/2015;ILLES BALEARS;Natividad del Señor
25/12/2015;BARCELONA;Natividad del Señor
25/12/2015;BIZKAIA;Natividad del Señor
25/12/2015;BURGOS;Natividad del Señor
25/12/2015;CACERES;Natividad del Señor
25/12/2015;CADIZ;Natividad del Señor
25/12/2015;CANTABRIA;Natividad del Señor
25/12/2015;CASTELLON;Natividad del Señor
25/12/2015;CEUTA;Natividad del Señor
25/12/2015;CIUDAD REAL;Natividad del Señor
25/12/2015;CORDOBA;Natividad del Señor
25/12/2015;CUENCA;Natividad del Señor
25/12/2015;GIPUZKOA;Natividad del Señor
25/12/2015;GIRONA;Natividad del Señor
25/12/2015;GRANADA;Natividad del Señor
25/12/2015;GUADALAJARA;Natividad del Señor
25/12/2015;HUELVA;Natividad del Señor
25/12/2015;HUESCA;Natividad del Señor
25/12/2015;ILLES BALEARS;Natividad del Señor
25/12/2015;JAEN;Natividad del Señor
25/12/2015;LA RIOJA;Natividad del Señor
25/12/2015;LAS PALMAS;Natividad del Señor
25/12/2015;LEON;Natividad del Señor
25/12/2015;LLEIDA;Natividad del Señor
25/12/2015;LUGO;Natividad del Señor
25/12/2015;MADRID;Natividad del Señor
25/12/2015;MALAGA;Natividad del Señor
25/12/2015;MELILLA;Natividad del Señor
25/12/2015;MURCIA;Natividad del Señor
25/12/2015;NAVARRA;Natividad del Señor
25/12/2015;OURENSE;Natividad del Señor
25/12/2015;PALENCIA;Natividad del Señor
25/12/2015;PONTEVEDRA;Natividad del Señor
25/12/2015;SALAMANCA;Natividad del Señor
25/12/2015;SANTA CRUZ DE TENERIFE;Natividad del Señor
25/12/2015;SEGOVIA;Natividad del Señor
25/12/2015;SEVILLA;Natividad del Señor
25/12/2015;SORIA;Natividad del Señor
25/12/2015;SANTA CRUZ DE TENERIFE;Natividad del Señor
25/12/2015;TARRAGONA;Natividad del Señor
25/12/2015;TERUEL;Natividad del Señor
25/12/2015;TOLEDO;Natividad del Señor
25/12/2015;VALENCIA;Natividad del Señor
25/12/2015;VALLADOLID;Natividad del Señor
25/12/2015;ZAMORA;Natividad del Señor
25/12/2015;ZARAGOZA;Natividad del Señor
01/01/2016;A CORUÑA;Año Nuevo
01/01/2016;ALBACETE;Año Nuevo
01/01/2016;ALICANTE;Año Nuevo
01/01/2016;ALMERIA;Año Nuevo
01/01/2016;ALAVA;Año Nuevo
01/01/2016;ASTURIAS;Año Nuevo
01/01/2016;AVILA;Año Nuevo
01/01/2016;BADAJOZ;Año Nuevo
01/01/2016;ILLES BALEARS;Año Nuevo
01/01/2016;BARCELONA;Año Nuevo
01/01/2016;BIZKAIA;Año Nuevo
01/01/2016;BURGOS;Año Nuevo
01/01/2016;CACERES;Año Nuevo
01/01/2016;CADIZ;Año Nuevo
01/01/2016;CANTABRIA;Año Nuevo
01/01/2016;CASTELLON;Año Nuevo
01/01/2016;CEUTA;Año Nuevo
01/01/2016;CIUDAD REAL;Año Nuevo
01/01/2016;CORDOBA;Año Nuevo
01/01/2016;CUENCA;Año Nuevo
01/01/2016;GIPUZKOA;Año Nuevo
01/01/2016;GIRONA;Año Nuevo
01/01/2016;GRANADA;Año Nuevo
01/01/2016;GUADALAJARA;Año Nuevo
01/01/2016;HUELVA;Año Nuevo
01/01/2016;HUESCA;Año Nuevo
01/01/2016;ILLES BALEARS;Año Nuevo
01/01/2016;JAEN;Año Nuevo
01/01/2016;LA RIOJA;Año Nuevo
01/01/2016;LAS PALMAS;Año Nuevo
01/01/2016;LEON;Año Nuevo
01/01/2016;LLEIDA;Año Nuevo
01/01/2016;LUGO;Año Nuevo
01/01/2016;MADRID;Año Nuevo
01/01/2016;MALAGA;Año Nuevo
01/01/2016;MELILLA;Año Nuevo
01/01/2016;MURCIA;Año Nuevo
01/01/2016;NAVARRA;Año Nuevo
01/01/2016;OURENSE;Año Nuevo
01/01/2016;PALENCIA;Año Nuevo
01/01/2016;PONTEVEDRA;Año Nuevo
01/01/2016;SALAMANCA;Año Nuevo
01/01/2016;SANTA CRUZ DE TENERIFE;Año Nuevo
01/01/2016;SEGOVIA;Año Nuevo
01/01/2016;SEVILLA;Año Nuevo
01/01/2016;SORIA;Año Nuevo
01/01/2016;SANTA CRUZ DE TENERIFE;Año Nuevo
01/01/2016;TARRAGONA;Año Nuevo
01/01/2016;TERUEL;Año Nuevo
01/01/2016;TOLEDO;Año Nuevo
01/01/2016;VALENCIA;Año Nuevo
01/01/2016;VALLADOLID;Año Nuevo
01/01/2016;ZAMORA;Año Nuevo
01/01/2016;ZARAGOZA;Año Nuevo
06/01/2016;A CORUÑA;Epifanía del Señor
06/01/2016;ALBACETE;Epifanía del Señor
06/01/2016;ALICANTE;Epifanía del Señor
06/01/2016;ALMERIA;Epifanía del Señor
06/01/2016;ALAVA;Epifanía del Señor
06/01/2016;ASTURIAS;Epifanía del Señor
06/01/2016;AVILA;Epifanía del Señor
06/01/2016;BADAJOZ;Epifanía del Señor
06/01/2016;ILLES BALEARS;Epifanía del Señor
06/01/2016;BARCELONA;Epifanía del Señor
06/01/2016;BIZKAIA;Epifanía del Señor
06/01/2016;BURGOS;Epifanía del Señor
06/01/2016;CACERES;Epifanía del Señor
06/01/2016;CADIZ;Epifanía del Señor
06/01/2016;CANTABRIA;Epifanía del Señor
06/01/2016;CASTELLON;Epifanía del Señor
06/01/2016;CEUTA;Epifanía del Señor
06/01/2016;CIUDAD REAL;Epifanía del Señor
06/01/2016;CORDOBA;Epifanía del Señor
06/01/2016;CUENCA;Epifanía del Señor
06/01/2016;GIPUZKOA;Epifanía del Señor
06/01/2016;GIRONA;Epifanía del Señor
06/01/2016;GRANADA;Epifanía del Señor
06/01/2016;GUADALAJARA;Epifanía del Señor
06/01/2016;HUELVA;Epifanía del Señor
06/01/2016;HUESCA;Epifanía del Señor
06/01/2016;ILLES BALEARS;Epifanía del Señor
06/01/2016;JAEN;Epifanía del Señor
06/01/2016;LA RIOJA;Epifanía del Señor
06/01/2016;LAS PALMAS;Epifanía del Señor
06/01/2016;LEON;Epifanía del Señor
06/01/2016;LLEIDA;Epifanía del Señor
06/01/2016;LUGO;Epifanía del Señor
06/01/2016;MADRID;Epifanía del Señor
06/01/2016;MALAGA;Epifanía del Señor
06/01/2016;MELILLA;Epifanía del Señor
06/01/2016;MURCIA;Epifanía del Señor
06/01/2016;NAVARRA;Epifanía del Señor
06/01/2016;OURENSE;Epifanía del Señor
06/01/2016;PALENCIA;Epifanía del Señor
06/01/2016;PONTEVEDRA;Epifanía del Señor
06/01/2016;SALAMANCA;Epifanía del Señor
06/01/2016;SANTA CRUZ DE TENERIFE;Epifanía del Señor
06/01/2016;SEGOVIA;Epifanía del Señor
06/01/2016;SEVILLA;Epifanía del Señor
06/01/2016;SORIA;Epifanía del Señor
06/01/2016;SANTA CRUZ DE TENERIFE;Epifanía del Señor
06/01/2016;TARRAGONA;Epifanía del Señor
06/01/2016;TERUEL;Epifanía del Señor
06/01/2016;TOLEDO;Epifanía del Señor
06/01/2016;VALENCIA;Epifanía del Señor
06/01/2016;VALLADOLID;Epifanía del Señor
06/01/2016;ZAMORA;Epifanía del Señor
06/01/2016;ZARAGOZA;Epifanía del Señor
01/05/2016;A CORUÑA;Fiesta del Trabajo
01/05/2016;ALBACETE;Fiesta del Trabajo
01/05/2016;ALICANTE;Fiesta del Trabajo
01/05/2016;ALMERIA;Fiesta del Trabajo
01/05/2016;ALAVA;Fiesta del Trabajo
01/05/2016;ASTURIAS;Fiesta del Trabajo
01/05/2016;AVILA;Fiesta del Trabajo
01/05/2016;BADAJOZ;Fiesta del Trabajo
01/05/2016;ILLES BALEARS;Fiesta del Trabajo
01/05/2016;BARCELONA;Fiesta del Trabajo
01/05/2016;BIZKAIA;Fiesta del Trabajo
01/05/2016;BURGOS;Fiesta del Trabajo
01/05/2016;CACERES;Fiesta del Trabajo
01/05/2016;CADIZ;Fiesta del Trabajo
01/05/2016;CANTABRIA;Fiesta del Trabajo
01/05/2016;CASTELLON;Fiesta del Trabajo
01/05/2016;CEUTA;Fiesta del Trabajo
01/05/2016;CIUDAD REAL;Fiesta del Trabajo
01/05/2016;CORDOBA;Fiesta del Trabajo
01/05/2016;CUENCA;Fiesta del Trabajo
01/05/2016;GIPUZKOA;Fiesta del Trabajo
01/05/2016;GIRONA;Fiesta del Trabajo
01/05/2016;GRANADA;Fiesta del Trabajo
01/05/2016;GUADALAJARA;Fiesta del Trabajo
01/05/2016;HUELVA;Fiesta del Trabajo
01/05/2016;HUESCA;Fiesta del Trabajo
01/05/2016;ILLES BALEARS;Fiesta del Trabajo
01/05/2016;JAEN;Fiesta del Trabajo
01/05/2016;LA RIOJA;Fiesta del Trabajo
01/05/2016;LAS PALMAS;Fiesta del Trabajo
01/05/2016;LEON;Fiesta del Trabajo
01/05/2016;LLEIDA;Fiesta del Trabajo
01/05/2016;LUGO;Fiesta del Trabajo
01/05/2016;MADRID;Fiesta del Trabajo
01/05/2016;MALAGA;Fiesta del Trabajo
01/05/2016;MELILLA;Fiesta del Trabajo
01/05/2016;MURCIA;Fiesta del Trabajo
01/05/2016;NAVARRA;Fiesta del Trabajo
01/05/2016;OURENSE;Fiesta del Trabajo
01/05/2016;PALENCIA;Fiesta del Trabajo
01/05/2016;PONTEVEDRA;Fiesta del Trabajo
01/05/2016;SALAMANCA;Fiesta del Trabajo
01/05/2016;SANTA CRUZ DE TENERIFE;Fiesta del Trabajo
01/05/2016;SEGOVIA;Fiesta del Trabajo
01/05/2016;SEVILLA;Fiesta del Trabajo
01/05/2016;SORIA;Fiesta del Trabajo
01/05/2016;SANTA CRUZ DE TENERIFE;Fiesta del Trabajo
01/05/2016;TARRAGONA;Fiesta del Trabajo
01/05/2016;TERUEL;Fiesta del Trabajo
01/05/2016;TOLEDO;Fiesta del Trabajo
01/05/2016;VALENCIA;Fiesta del Trabajo
01/05/2016;VALLADOLID;Fiesta del Trabajo
01/05/2016;ZAMORA;Fiesta del Trabajo
01/05/2016;ZARAGOZA;Fiesta del Trabajo
15/08/2016;A CORUÑA;Asunción de la Virgen
15/08/2016;ALBACETE;Asunción de la Virgen
15/08/2016;ALICANTE;Asunción de la Virgen
15/08/2016;ALMERIA;Asunción de la Virgen
15/08/2016;ALAVA;Asunción de la Virgen
15/08/2016;ASTURIAS;Asunción de la Virgen
15/08/2016;AVILA;Asunción de la Virgen
15/08/2016;BADAJOZ;Asunción de la Virgen
15/08/2016;ILLES BALEARS;Asunción de la Virgen
15/08/2016;BARCELONA;Asunción de la Virgen
15/08/2016;BIZKAIA;Asunción de la Virgen
15/08/2016;BURGOS;Asunción de la Virgen
15/08/2016;CACERES;Asunción de la Virgen
15/08/2016;CADIZ;Asunción de la Virgen
15/08/2016;CANTABRIA;Asunción de la Virgen
15/08/2016;CASTELLON;Asunción de la Virgen
15/08/2016;CEUTA;Asunción de la Virgen
15/08/2016;CIUDAD REAL;Asunción de la Virgen
15/08/2016;CORDOBA;Asunción de la Virgen
15/08/2016;CUENCA;Asunción de la Virgen
15/08/2016;GIPUZKOA;Asunción de la Virgen
15/08/2016;GIRONA;Asunción de la Virgen
15/08/2016;GRANADA;Asunción de la Virgen
15/08/2016;GUADALAJARA;Asunción de la Virgen
15/08/2016;HUELVA;Asunción de la Virgen
15/08/2016;HUESCA;Asunción de la Virgen
15/08/2016;ILLES BALEARS;Asunción de la Virgen
15/08/2016;JAEN;Asunción de la Virgen
15/08/2016;LA RIOJA;Asunción de la Virgen
15/08/2016;LAS PALMAS;Asunción de la Virgen
15/08/2016;LEON;Asunción de la Virgen
15/08/2016;LLEIDA;Asunción de la Virgen
15/08/2016;LUGO;Asunción de la Virgen
15/08/2016;MADRID;Asunción de la Virgen
15/08/2016;MALAGA;Asunción de la Virgen
15/08/2016;MELILLA;Asunción de la Virgen
15/08/2016;MURCIA;Asunción de la Virgen
15/08/2016;NAVARRA;Asunción de la Virgen
15/08/2016;OURENSE;Asunción de la Virgen
15/08/2016;PALENCIA;Asunción de la Virgen
15/08/2016;PONTEVEDRA;Asunción de la Virgen
15/08/2016;SALAMANCA;Asunción de la Virgen
15/08/2016;SANTA CRUZ DE TENERIFE;Asunción de la Virgen
15/08/2016;SEGOVIA;Asunción de la Virgen
15/08/2016;SEVILLA;Asunción de la Virgen
15/08/2016;SORIA;Asunción de la Virgen
15/08/2016;SANTA CRUZ DE TENERIFE;Asunción de la Virgen
15/08/2016;TARRAGONA;Asunción de la Virgen
15/08/2016;TERUEL;Asunción de la Virgen
15/08/2016;TOLEDO;Asunción de la Virgen
15/08/2016;VALENCIA;Asunción de la Virgen
15/08/2016;VALLADOLID;Asunción de la Virgen
15/08/2016;ZAMORA;Asunción de la Virgen
15/08/2016;ZARAGOZA;Asunción de la Virgen
12/10/2016;A CORUÑA;Fiesta Nacional de España
